Lat+Long,CFLL,Addr,CFAM,address_id,CF Zone,Latitude,Longitude,Street_Number,Street_Name,County,City,Country_Code,Zip_Code,State,FDAName,FDHName,Conduit Placed Date,Construction Complete (forecasted date),Construction Complete Date,Ready for Service Date,Locate_Group,Address,Uploaded to Sales Rabbit
32.693763-97.187209,7020,5307 ATLANTIS TER,7020,7020,Arlington - 1.01,32.693763,-97.187209,5307,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5307 ATLANTIS TER,
32.693761-97.186981,7028,5305 ATLANTIS TER,7028,7028,Arlington - 1.01,32.693761,-97.186981,5305,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5305 ATLANTIS TER,
32.693758-97.186754,7036,5303 ATLANTIS TER,7036,7036,Arlington - 1.01,32.693758,-97.186754,5303,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5303 ATLANTIS TER,
32.693755-97.186526,6944,5301 ATLANTIS TER,6944,6944,Arlington - 1.01,32.693755,-97.186526,5301,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5301 ATLANTIS TER,
32.693752-97.186298,7060,5209 ATLANTIS TER,7060,7060,Arlington - 1.01,32.693752,-97.186298,5209,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5209 ATLANTIS TER,
32.693749-97.186071,6951,5207 ATLANTIS TER,6951,6951,Arlington - 1.01,32.693749,-97.186071,5207,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5207 ATLANTIS TER,
32.693746-97.185843,7037,5205 ATLANTIS TER,7037,7037,Arlington - 1.01,32.693746,-97.185843,5205,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5205 ATLANTIS TER,
32.693744-97.185616,7049,5203 ATLANTIS TER,7049,7049,Arlington - 1.01,32.693744,-97.185616,5203,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5203 ATLANTIS TER,
32.693741-97.185388,7152,5201 ATLANTIS TER,7152,7152,Arlington - 1.01,32.693741,-97.185388,5201,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5201 ATLANTIS TER,
32.693738-97.185161,6938,5107 ATLANTIS TER,6938,6938,Arlington - 1.01,32.693738,-97.185161,5107,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5107 ATLANTIS TER,
32.693735-97.184933,6968,5105 ATLANTIS TER,6968,6968,Arlington - 1.01,32.693735,-97.184933,5105,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5105 ATLANTIS TER,
32.693732-97.184706,6989,5103 ATLANTIS TER,6989,6989,Arlington - 1.01,32.693732,-97.184706,5103,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5103 ATLANTIS TER,
32.693729-97.184459,7142,5101 ATLANTIS TER,7142,7142,Arlington - 1.01,32.693729,-97.184459,5101,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5101 ATLANTIS TER,
32.693328-97.189244,7040,5506 ATLANTIS TER,7040,7040,Arlington - 1.01,32.693328,-97.189244,5506,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5506 ATLANTIS TER,
32.69333-97.189496,7057,5508 ATLANTIS TER,7057,7057,Arlington - 1.01,32.69333,-97.189496,5508,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5508 ATLANTIS TER,
32.693325-97.189007,6964,5504 ATLANTIS TER,6964,6964,Arlington - 1.01,32.693325,-97.189007,5504,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5504 ATLANTIS TER,
32.693322-97.18877,6945,5500 ATLANTIS TER,6945,6945,Arlington - 1.01,32.693322,-97.18877,5500,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5500 ATLANTIS TER,
32.693319-97.188532,7013,5410 ATLANTIS TER,7013,7013,Arlington - 1.01,32.693319,-97.188532,5410,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5410 ATLANTIS TER,
32.693316-97.188295,6886,5408 ATLANTIS TER,6886,6886,Arlington - 1.01,32.693316,-97.188295,5408,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5408 ATLANTIS TER,
32.693313-97.188058,7146,5406 ATLANTIS TER,7146,7146,Arlington - 1.01,32.693313,-97.188058,5406,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5406 ATLANTIS TER,
32.69331-97.187821,#N/A,5404 ATLANTIS TER,115423,115423,Arlington - 1.01,32.69331,-97.187821,5404,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5404 ATLANTIS TER,
32.693323-97.189744,7096,5510 ATLANTIS TER,7096,7096,Arlington - 1.01,32.693323,-97.189744,5510,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5510 ATLANTIS TER,
32.693307-97.187583,7154,5400 ATLANTIS TER,7154,7154,Arlington - 1.01,32.693307,-97.187583,5400,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5400 ATLANTIS TER,
32.693304-97.187346,6902,5308 ATLANTIS TER,6902,6902,Arlington - 1.01,32.693304,-97.187346,5308,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5308 ATLANTIS TER,
32.693301-97.187109,6969,5306 ATLANTIS TER,6969,6969,Arlington - 1.01,32.693301,-97.187109,5306,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5306 ATLANTIS TER,
32.693298-97.186871,7021,5304 ATLANTIS TER,7021,7021,Arlington - 1.01,32.693298,-97.186871,5304,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5304 ATLANTIS TER,
32.693295-97.186623,7195,5300 ATLANTIS TER,7195,7195,Arlington - 1.01,32.693295,-97.186623,5300,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5300 ATLANTIS TER,
32.693341-97.186143,7147,3207 IVY HILL DR,7147,7147,Arlington - 1.01,32.693341,-97.186143,3207,IVY HILL DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,3207 IVY HILL DR,
32.693285-97.185843,7197,5206 ATLANTIS TER,7197,7197,Arlington - 1.01,32.693285,-97.185843,5206,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5206 ATLANTIS TER,
32.693283-97.185616,7041,5204 ATLANTIS TER,7041,7041,Arlington - 1.01,32.693283,-97.185616,5204,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5204 ATLANTIS TER,
32.69328-97.185388,6893,5200 ATLANTIS TER,6893,6893,Arlington - 1.01,32.69328,-97.185388,5200,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5200 ATLANTIS TER,
32.693277-97.185161,6990,5106 ATLANTIS TER,6990,6990,Arlington - 1.01,32.693277,-97.185161,5106,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5106 ATLANTIS TER,
32.693274-97.184933,7098,5104 ATLANTIS TER,7098,7098,Arlington - 1.01,32.693274,-97.184933,5104,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5104 ATLANTIS TER,
32.693271-97.184706,7200,5102 ATLANTIS TER,7200,7200,Arlington - 1.01,32.693271,-97.184706,5102,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5102 ATLANTIS TER,
32.693268-97.18446,7051,5100 ATLANTIS TER,7051,7051,Arlington - 1.01,32.693268,-97.18446,5100,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5100 ATLANTIS TER,
32.693302-97.189994,7009,5512 ATLANTIS TER,7009,7009,Arlington - 1.01,32.693302,-97.189994,5512,ATLANTIS TER,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5512 ATLANTIS TER,
32.693127-97.186147,#N/A,3209 IVY HILL DR,119080,119080,Arlington - 1.01,32.693127,-97.186147,3209,IVY HILL DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,3209 IVY HILL DR,
32.693024-97.189489,7032,5509 MARSHFIELD CT,7032,7032,Arlington - 1.01,32.693024,-97.189489,5509,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5509 MARSHFIELD CT,
32.693044-97.189804,7202,5511 MARSHFIELD CT,7202,7202,Arlington - 1.01,32.693044,-97.189804,5511,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5511 MARSHFIELD CT,
32.693004-97.18925,6970,5505 MARSHFIELD CT,6970,6970,Arlington - 1.01,32.693004,-97.18925,5505,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5505 MARSHFIELD CT,
32.693001-97.189013,7039,5503 MARSHFIELD CT,7039,7039,Arlington - 1.01,32.693001,-97.189013,5503,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5503 MARSHFIELD CT,
32.692998-97.188775,6890,5501 MARSHFIELD CT,6890,6890,Arlington - 1.01,32.692998,-97.188775,5501,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5501 MARSHFIELD CT,
32.692995-97.188538,7144,5409 MARSHFIELD CT,7144,7144,Arlington - 1.01,32.692995,-97.188538,5409,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5409 MARSHFIELD CT,
32.692992-97.188301,6958,5407 MARSHFIELD CT,6958,6958,Arlington - 1.01,32.692992,-97.188301,5407,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5407 MARSHFIELD CT,
32.69299-97.188063,6962,5405 MARSHFIELD CT,6962,6962,Arlington - 1.01,32.69299,-97.188063,5405,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5405 MARSHFIELD CT,
32.692987-97.187826,7010,5403 MARSHFIELD CT,7010,7010,Arlington - 1.01,32.692987,-97.187826,5403,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5403 MARSHFIELD CT,
32.692984-97.187589,7204,5401 MARSHFIELD CT,7204,7204,Arlington - 1.01,32.692984,-97.187589,5401,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5401 MARSHFIELD CT,
32.692981-97.187352,7002,5307 MARSHFIELD CT,7002,7002,Arlington - 1.01,32.692981,-97.187352,5307,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5307 MARSHFIELD CT,
32.692978-97.187114,7062,5305 MARSHFIELD CT,7062,7062,Arlington - 1.01,32.692978,-97.187114,5305,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5305 MARSHFIELD CT,
32.692975-97.186877,6889,5303 MARSHFIELD CT,6889,6889,Arlington - 1.01,32.692975,-97.186877,5303,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5303 MARSHFIELD CT,
32.692972-97.186628,7100,5301 MARSHFIELD CT,7100,7100,Arlington - 1.01,32.692972,-97.186628,5301,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5301 MARSHFIELD CT,
32.692962-97.185849,6935,5215 MARSHFIELD CT,6935,6935,Arlington - 1.01,32.692962,-97.185849,5215,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5215 MARSHFIELD CT,
32.692959-97.185621,7064,5211 MARSHFIELD CT,7064,7064,Arlington - 1.01,32.692959,-97.185621,5211,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5211 MARSHFIELD CT,
32.692956-97.185394,6965,5209 MARSHFIELD CT,6965,6965,Arlington - 1.01,32.692956,-97.185394,5209,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5209 MARSHFIELD CT,
32.692953-97.185166,6903,5207 MARSHFIELD CT,6903,6903,Arlington - 1.01,32.692953,-97.185166,5207,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5207 MARSHFIELD CT,
32.692951-97.184939,7022,5205 MARSHFIELD CT,7022,7022,Arlington - 1.01,32.692951,-97.184939,5205,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5205 MARSHFIELD CT,
32.692948-97.184711,7030,5203 MARSHFIELD CT,7030,7030,Arlington - 1.01,32.692948,-97.184711,5203,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5203 MARSHFIELD CT,
32.692944-97.184463,6940,5201 MARSHFIELD CT,6940,6940,Arlington - 1.01,32.692944,-97.184463,5201,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5201 MARSHFIELD CT,
32.692851-97.18998,7003,5512 MARSHFIELD CT,7003,7003,Arlington - 1.01,32.692851,-97.18998,5512,MARSHFIELD CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,5512 MARSHFIELD CT,
32.692914-97.18615,7205,3211 IVY HILL DR,7205,7205,Arlington - 1.01,32.692914,-97.18615,3211,IVY HILL DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:005,,,#N/A,,,3211 IVY HILL DR,
32.691423-97.186674,6910,5301 TIMBER GREEN DR,6910,6910,Arlington - 1.01,32.691423,-97.186674,5301,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5301 TIMBER GREEN DR,
32.691437-97.186881,6836,5303 TIMBER GREEN DR,6836,6836,Arlington - 1.01,32.691437,-97.186881,5303,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5303 TIMBER GREEN DR,
32.691445-97.18707,6844,5305 TIMBER GREEN DR,6844,6844,Arlington - 1.01,32.691445,-97.18707,5305,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5305 TIMBER GREEN DR,
32.691447-97.187241,7124,5307 TIMBER GREEN DR,7124,7124,Arlington - 1.01,32.691447,-97.187241,5307,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5307 TIMBER GREEN DR,
32.691449-97.187398,7229,5309 TIMBER GREEN DR,7229,7229,Arlington - 1.01,32.691449,-97.187398,5309,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5309 TIMBER GREEN DR,
32.691452-97.18757,6986,5401 TIMBER GREEN DR,6986,6986,Arlington - 1.01,32.691452,-97.18757,5401,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5401 TIMBER GREEN DR,
32.691454-97.18774,7077,5403 TIMBER GREEN DR,7077,7077,Arlington - 1.01,32.691454,-97.18774,5403,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5403 TIMBER GREEN DR,
32.69146-97.187906,7165,5405 TIMBER GREEN DR,7165,7165,Arlington - 1.01,32.69146,-97.187906,5405,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5405 TIMBER GREEN DR,
32.69146-97.188073,6847,5407 TIMBER GREEN DR,6847,6847,Arlington - 1.01,32.69146,-97.188073,5407,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5407 TIMBER GREEN DR,
32.691464-97.188234,6908,5409 TIMBER GREEN DR,6908,6908,Arlington - 1.01,32.691464,-97.188234,5409,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5409 TIMBER GREEN DR,
32.691465-97.188391,7225,5411 TIMBER GREEN DR,7225,7225,Arlington - 1.01,32.691465,-97.188391,5411,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5411 TIMBER GREEN DR,
32.691467-97.188549,7104,5415 TIMBER GREEN DR,7104,7104,Arlington - 1.01,32.691467,-97.188549,5415,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5415 TIMBER GREEN DR,
32.691472-97.188705,6868,5417 TIMBER GREEN DR,6868,6868,Arlington - 1.01,32.691472,-97.188705,5417,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5417 TIMBER GREEN DR,
32.691474-97.188868,7135,5501 TIMBER GREEN DR,7135,7135,Arlington - 1.01,32.691474,-97.188868,5501,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5501 TIMBER GREEN DR,
32.691477-97.189034,6869,5503 TIMBER GREEN DR,6869,6869,Arlington - 1.01,32.691477,-97.189034,5503,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5503 TIMBER GREEN DR,
32.691478-97.1892,7078,5505 TIMBER GREEN DR,7078,7078,Arlington - 1.01,32.691478,-97.1892,5505,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5505 TIMBER GREEN DR,
32.691482-97.189377,6845,5507 TIMBER GREEN DR,6845,6845,Arlington - 1.01,32.691482,-97.189377,5507,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5507 TIMBER GREEN DR,
32.691486-97.189552,#N/A,5509 TIMBER GREEN DR,114717,114717,Arlington - 1.01,32.691486,-97.189552,5509,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5509 TIMBER GREEN DR,
32.691488-97.189721,7137,5511 TIMBER GREEN DR,7137,7137,Arlington - 1.01,32.691488,-97.189721,5511,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5511 TIMBER GREEN DR,
32.69149-97.189888,7226,5515 TIMBER GREEN DR,7226,7226,Arlington - 1.01,32.69149,-97.189888,5515,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5515 TIMBER GREEN DR,
32.691494-97.190058,7182,5517 TIMBER GREEN DR,7182,7182,Arlington - 1.01,32.691494,-97.190058,5517,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5517 TIMBER GREEN DR,
32.69149-97.190235,7018,5519 TIMBER GREEN DR,7018,7018,Arlington - 1.01,32.69149,-97.190235,5519,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5519 TIMBER GREEN DR,
32.691033-97.186093,6942,5202 TIMBER GREEN DR,6942,6942,Arlington - 1.01,32.691033,-97.186093,5202,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5202 TIMBER GREEN DR,
32.691104-97.190349,7122,5520 TIMBER GREEN DR,7122,7122,Arlington - 1.01,32.691104,-97.190349,5520,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5520 TIMBER GREEN DR,
32.691022-97.186253,7163,5204 TIMBER GREEN DR,7163,7163,Arlington - 1.01,32.691022,-97.186253,5204,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5204 TIMBER GREEN DR,
32.691097-97.190171,6835,5518 TIMBER GREEN DR,6835,6835,Arlington - 1.01,32.691097,-97.190171,5518,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5518 TIMBER GREEN DR,
32.691094-97.190004,6927,5516 TIMBER GREEN DR,6927,6927,Arlington - 1.01,32.691094,-97.190004,5516,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5516 TIMBER GREEN DR,
32.691027-97.185884,7201,5200 TIMBER GREEN DR,7201,7201,Arlington - 1.01,32.691027,-97.185884,5200,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5200 TIMBER GREEN DR,
32.691091-97.189838,7228,5512 TIMBER GREEN DR,7228,7228,Arlington - 1.01,32.691091,-97.189838,5512,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5512 TIMBER GREEN DR,
32.691085-97.18967,6913,5510 TIMBER GREEN DR,6913,6913,Arlington - 1.01,32.691085,-97.18967,5510,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5510 TIMBER GREEN DR,
32.691081-97.189499,6991,5508 TIMBER GREEN DR,6991,6991,Arlington - 1.01,32.691081,-97.189499,5508,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5508 TIMBER GREEN DR,
32.691078-97.189332,6846,5506 TIMBER GREEN DR,6846,6846,Arlington - 1.01,32.691078,-97.189332,5506,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5506 TIMBER GREEN DR,
32.691073-97.18917,7248,5504 TIMBER GREEN DR,7248,7248,Arlington - 1.01,32.691073,-97.18917,5504,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5504 TIMBER GREEN DR,
32.691069-97.189001,7123,5502 TIMBER GREEN DR,7123,7123,Arlington - 1.01,32.691069,-97.189001,5502,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5502 TIMBER GREEN DR,
32.691065-97.188831,6988,5500 TIMBER GREEN DR,6988,6988,Arlington - 1.01,32.691065,-97.188831,5500,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5500 TIMBER GREEN DR,
32.691061-97.188661,6866,5416 TIMBER GREEN DR,6866,6866,Arlington - 1.01,32.691061,-97.188661,5416,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5416 TIMBER GREEN DR,
32.691057-97.188497,7227,5412 TIMBER GREEN DR,7227,7227,Arlington - 1.01,32.691057,-97.188497,5412,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5412 TIMBER GREEN DR,
32.691054-97.188334,7164,5410 TIMBER GREEN DR,7164,7164,Arlington - 1.01,32.691054,-97.188334,5410,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5410 TIMBER GREEN DR,
32.691047-97.188163,7183,5408 TIMBER GREEN DR,7183,7183,Arlington - 1.01,32.691047,-97.188163,5408,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5408 TIMBER GREEN DR,
32.691045-97.187994,6804,5406 TIMBER GREEN DR,6804,6804,Arlington - 1.01,32.691045,-97.187994,5406,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5406 TIMBER GREEN DR,
32.69104-97.187826,7162,5404 TIMBER GREEN DR,7162,7162,Arlington - 1.01,32.69104,-97.187826,5404,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5404 TIMBER GREEN DR,
32.691004-97.186417,6864,5206 TIMBER GREEN DR,6864,6864,Arlington - 1.01,32.691004,-97.186417,5206,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5206 TIMBER GREEN DR,
32.691037-97.187658,7076,5402 TIMBER GREEN DR,7076,7076,Arlington - 1.01,32.691037,-97.187658,5402,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5402 TIMBER GREEN DR,
32.691031-97.187494,6909,5400 TIMBER GREEN DR,6909,6909,Arlington - 1.01,32.691031,-97.187494,5400,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5400 TIMBER GREEN DR,
32.691027-97.187321,7230,5308 TIMBER GREEN DR,7230,7230,Arlington - 1.01,32.691027,-97.187321,5308,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5308 TIMBER GREEN DR,
32.691024-97.187133,7194,5306 TIMBER GREEN DR,7194,7194,Arlington - 1.01,32.691024,-97.187133,5306,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5306 TIMBER GREEN DR,
32.691016-97.186949,7035,5304 TIMBER GREEN DR,7035,7035,Arlington - 1.01,32.691016,-97.186949,5304,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5304 TIMBER GREEN DR,
32.691008-97.186773,6882,5302 TIMBER GREEN DR,6882,6882,Arlington - 1.01,32.691008,-97.186773,5302,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5302 TIMBER GREEN DR,
32.690998-97.186592,6929,5208 TIMBER GREEN DR,6929,6929,Arlington - 1.01,32.690998,-97.186592,5208,TIMBER GREEN DR,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:004,,,#N/A,,,5208 TIMBER GREEN DR,
32.690791-97.189333,7000,5421 RUNNYMEDE CT,7000,7000,Arlington - 1.01,32.690791,-97.189333,5421,RUNNYMEDE CT,City of Arlington,Arlington,1,76016,Texas,FDA:001,FDH:003,,,#N/A,,,5421 RUNNYMEDE CT,
